OBJECTID,COSEWICID,SCI_NAME,COM_NAME_E,COM_NAME_F,TAXON_E,TAXON_F,SAR_STAT_E,SAR_STAT_F,SCHEDULE_E,SCHEDULE_F,SOURCE_E,SOURCE_F,FCLASS,IMAGE_SRC,Reviewed_YN,Reviewer,ReviewDateDMY,Historical_YN,EC_SOI_YN,DataSource,MB_YN,Shape_STArea__,Shape_STLength__,Shape_Length,Shape_Area,COSEWICID_NAME
492,1246,Peltigera gowardii,Western Waterfan,Peltigère éventail d'eau de l'Ouest,Lichens,Lichens,Special Concern,Préoccupante,No schedule,Aucune Annexe,Unknown,Inconnu,Western_Waterfan_ConvexHull, ,N,,,N,Y,University of Ottawa,,20.9823872,22.01364365,22.01364365,20.9823872,COSEWICID_1246
493,1246,Peltigera gowardii,Western Waterfan,Peltigère éventail d'eau de l'Ouest,Lichens,Lichens,Special Concern,Préoccupante,No schedule,Aucune Annexe,Unknown,Inconnu,Western_Waterfan_Historical, ,N,,,Y,Y,University of Ottawa,,2.645208693,9.38290015,9.38290015,2.645208693,COSEWICID_1246
494,853,Schinia bimatris,White Flower Moth,Héliotin blanc satiné,Arthropods,Arthropodes,Endangered,En voie de disparition,Schedule 1,Annexe 1,Unknown,Inconnu,White_Flower_Moth, ,N,,,N,Y,University of Ottawa,,0.000841683,0.116781849,0.116781849,0.000841683,COSEWICID_853
495,618,Gulo gulo,Wolverine,Carcajou,Mammals,Mammifères,Special Concern,Préoccupante,No schedule,Aucune Annexe,Unknown,Inconnu,Wolverine, ,N,,,N,Y,University of Ottawa,,1053.174183,1298.420278,1298.420278,1053.174183,COSEWICID_618
496,1197,Hylocichla mustelina,Wood Thrush,Grive des bois,Birds,Oiseaux,Threatened,Menacée,No schedule,Aucune Annexe,Unknown,Inconnu,Wood_Thrush, ,N,,,N,Y,University of Ottawa,Y,82.80288915,183.3922556,183.3922556,82.80288915,COSEWICID_1197
497,1171,Draba yukonensis,Yukon Draba,Drave du Yukon,Vascular Plants,Plantes vasculaires,Endangered,En voie de disparition,No schedule,Aucune Annexe,Unknown,Inconnu,Yukon_draba, ,N,,,N,Y,University of Ottawa,,5.739993208,11.27714005,11.27714005,5.739993208,COSEWICID_1171
498,1268,Podistera yukonensis,Yukon Podistera,Podistère du Yukon,Vascular Plants,Plantes vasculaires,Special Concern,Préoccupante,No schedule,Aucune Annexe,Unknown,Inconnu,Yukon_Podistera, ,N,,,N,N,University of Ottawa,,9.613171405,13.50638541,13.50638541,9.613171405,COSEWICID_1268
499,36,Ammodramus bairdii,Baird’s Sparrow,Bruant de Baird,Birds,Oiseaux,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,AmmodramusBairdii,AmmodramusBairdii.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,Y,51.71512895,39.21925947,39.21925947,51.71512895,COSEWICID_36
500,623,Taxidea taxus taxus,American Badger taxus subspecies,Blaireau d'Amérique de la sous-espèce taxus,Mammals,Mammifères,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,TaxideaTaxusJaksoni,TaxideaTaxusJaksoni.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,,81.54225908,59.71299792,59.71299792,81.54225908,COSEWICID_623
501,1045,Podiceps auritus,Horned Grebe (Western population),Grèbe esclavon (Population de l'Ouest),Birds,Oiseaux,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,PodicepsAuritus_2,PodicepsAuritus_2.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,Y,565.6680784,168.6050137,168.6050137,565.6680784,COSEWICID_1045
502,1059,Marah oreganus,Coast Manroot,Marah d'Orégon,Vascular Plants,Plantes vasculaires,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,MarahOreganus,MarahOreganus.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,,0.228234165,2.839065626,2.839065626,0.228234165,COSEWICID_1059
503,1080,Stylurus laurae,Laura's Clubtail,Gomphe de Laura,Arthropods,Arthropodes,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,StylurusLaurae,StylurusLaurae.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,,1.274751426,7.420785147,7.420785147,1.274751426,COSEWICID_1080
504,1083,Asclepias quadrifolia,Four-leaved Milkweed,Asclépiade à quatre feuilles,Vascular Plants,Plantes vasculaires,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,AsclepiasQuadrifolia,AsclepiasQuadrifolia.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,,0.188967614,2.565507026,2.565507026,0.188967614,COSEWICID_1083
505,1087,Dolichonyx oryzivorus,Bobolink,Goglu des prés,Birds,Oiseaux,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,DolichonyxOryzivorus,DolichonyxOryzivorus.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,Y,156.809504,224.0532878,224.0532878,156.809504,COSEWICID_1087
506,1089,Nearctula sp.,Threaded Vertigo,Vertigo à crêtes fines,Molluscs,Mollusques,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,NearctulaSp,NearctulaSp.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,,1.503981442,4.814647333,4.814647333,1.503981442,COSEWICID_1089
507,1160,Gyrinophilus porphyriticus,Spring Salamander (Adirondack / Appalachian population),Salamandre pourpre (Population des Adirondacks et des Appalaches),Amphibians,Amphibiens,No Status,Aucun statut,No schedule,Aucune annexe,Digitized,Numérisé,GyrinophilusPorphyriticus,GyrinophilysPorphyriticus.jpg,N, , ,N,Y,COSEWIC Assessment and Status Report,,1.041922375,4.609919995,4.609919995,1.041922375,COSEWICID_1160
508,963,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander (Carolinian population),Salamandre sombre des montagnes (Population carolinienne),Amphibians,Amphibiens,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Desmognathus_ochrophaeus,desm_och.JPG,N,,,N,Y,COSEWIC,,0.10997835,1.454849283,1.454849283,0.10997835,COSEWICID_963
509,1004,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander (Great Lakes / St. Lawrence population),Salamandre sombre des montagnes (Population des Grands Lacs et du Saint-Laurent),Amphibians,Amphibiens,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Desmognathus_ochrophaeus_grl,Desm_ochr.JPG,N,,,N,Y,LAP_SAR_O2_20130328,,0.146498078,2.798447283,2.798447283,0.146498078,COSEWICID_1004
510,1022,Pantherophis gloydi,Eastern Foxsnake (Great Lakes / St. Lawrence population),Couleuvre fauve de l'Est (Population des Grands Lacs et du Saint-Laurent),Reptiles,Reptiles,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Pantherophis_gloydi,elap_glo_1.JPG,N,,,N,Y,COSEWIC,,0.206170568,3.424894947,3.424894947,0.206170568,COSEWICID_1022
511,983,Pantherophis spiloides,Gray Ratsnake (Great Lakes / St. Lawrence population),Couleuvre obscure (Population des Grands Lacs et du Saint-Laurent),Reptiles,Reptiles,Threatened,Menacée,Schedule 1,Annexe 1,Digitized,Numérisé,Pantherophis_spiloides_gl,elap_spi.JPG,N,,,N,Y,COSEWIC,,0.415349918,2.817645827,2.817645827,0.415349918,COSEWICID_983
512,984,Pantherophis spiloides,Gray Ratsnake (Carolinian population),Couleuvre obscure (Population carolinienne),Reptiles,Reptiles,Endangered,En voie de disparition,Schedule 1,Annexe 1,Digitized,Numérisé,Pantherophis_spiloides,elap_spi.JPG,N,,,N,Y,COSEWIC,,0.145201209,3.425795898,3.425795898,0.145201209,COSEWICID_984
513,1161,Gyrinophilus porphyriticus,Spring Salamander (Carolinian population),Salamandre pourpre (Population carolinienne),Amphibians,Amphibiens,No Status,Aucun statut,No schedule,Aucune Annexe,Digitized,Numérisé,,,N,,,N,Y,COSEWIC,,0.279499109,2.532227903,2.532227903,0.279499109,COSEWICID_1161
514,563,Gyrinophilus porphyriticus,Spring Salamander,Salamandre pourpre,Amphibians,Amphibiens,Special Concern,Préoccupante,Schedule 1,Annexe 1,Digitized,Numérisé,,,N,,,N,Y,COSEWIC,,1.724637945,8.976816647,8.976816647,1.724637945,COSEWICID_563
