"OBJECTID","COSEWICID","SCI_NAME","COM_NAME_E","COM_NAME_F","TAXON_E","TAXON_F","SAR_STAT_E","SAR_STAT_F","SCHEDULE_E","SCHEDULE_F","SOURCE_E","SOURCE_F","FCLASS","IMAGE_SRC","Reviewed_YN","Reviewer","ReviewDateDMY","Historical_YN","EC_SOI_YN","DataSource","Shape_STArea__","Shape_STLength__","Shape_Length","Shape_Area"
"87","634","Salix turnorii","Turnor's Willow","Saule de Turnor","Vascular Plants","Plantes vasculaires","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Salix_turnorii","","N","","","N","Y","Environment Canada","0.0303173005786448","2.02261635030979","2.02261635030979","0.0303173005805761"
"88","635","Limenitis weidemeyerii","Weidemeyer's Admiral","Amiral de Weidemeyer","Arthropods","Arthropodes","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Limenitis_weidemeyerii","","N","","","N","Y","Environment Canada","0.158324466648992","2.58561493433712","2.58561493433712","0.158324466643441"
"89","648","Euphyes vestris vestris","Dun Skipper vestris subspecies","Hespérie rurale de la sous-espèce vestris","Arthropods","Arthropodes","Threatened","Menacée","Schedule 1","Annexe 1","Unknown","Inconnu","Euphyes_vestris","","N","","","N","Y","Environment Canada","0.411472733522714","6.2595078103667","6.2595078103667","0.411472733525499"
"90","649","Euphydryas editha taylori","Taylor's Checkerspot","Damier de Taylor","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Euphydryas_editha_taylori","euph_edi_1.JPG","N","","","N","Y","RS","0.0408036025519323","2.29355310392911","2.29355310392911","0.0408036025515765"
"91","650","Satyrium behrii","Behr's Hairstreak","Porte–queue de Behr","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Satyrium_behrii_columbia","","N","","","N","Y","Environment Canada","0.176937649499905","2.08557352242713","2.08557352242713","0.176937649501454"
"92","651","Plebejus saepiolus insulanus","Island Blue","Bleu insulaire","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Plebejus_saepiolus_insulanus","plebsae.JPG","N","","","N","Y","RS","0.646615751312766","6.41709484727793","6.41709484727793","0.646615751316191"
"93","673","Actaea elata","Tall Bugbane","Cimicaire élevée","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Actaea_elata","","N","","","N","Y","Environment Canada","0.0269167312567333","1.23320333195052","1.23320333195052","0.0269167312596159"
"94","674","Sanicula arctopoides","Bear's–foot Sanicle","Sanicle patte–d'ours","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Sanicula_arctopoides","","N","","","N","Y","Environment Canada","0.0143105775400727","0.737055757373519","0.737055757373519","0.0143105775397496"
"95","675","Calochortus lyallii","Lyall's Mariposa Lily","Calochorte de Lyall","Vascular Plants","Plantes vasculaires","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Calochortus_lyallii","","N","","","N","Y","Environment Canada","0.00950783467806104","0.35911434449487","0.35911434449487","0.00950783468167615"
"96","677","Sanicula bipinnatifida","Purple Sanicle","Sanicle bipinnatifide","Vascular Plants","Plantes vasculaires","Threatened","Menacée","Schedule 1","Annexe 1","Unknown","Inconnu","Sanicula_bipinnatifida","","N","","","N","Y","Environment Canada","0.0678949879434185","2.52187718312527","2.52187718312527","0.0678949879495089"
"97","681","Hypsiglena chlorophaea","Desert Nightsnake","Couleuvre nocturne du désert","Reptiles","Reptiles","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Hypsiglena_chlorophaea","","N","","","N","Y","Environment Canada","0.272380578467619","2.00299640035646","2.00299640035646","0.272380578464183"
"98","685","Psilocarphus elatior","Tall Woolly–heads","Psilocarphe élevé","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Psilocarphus_elatior","","N","","","N","Y","Environment Canada","0.00611843210481311","0.572120977317192","0.572120977317193","0.0061184320995115"
"99","688","Bidens amplissima","Vancouver Island Beggarticks","Bident conné de l’île de Vancouver","Vascular Plants","Plantes vasculaires","Special Concern","Préoccupante","Schedule 1","Annexe 1","Unknown","Inconnu","Bidens_amplissima","","N","","","N","Y","Environment Canada","0.255645332251333","4.99149087972102","4.99149087972102","0.25564533226898"
"100","689","Bartramia halleriana","Haller's Apple Moss","Bartramie de Haller","Mosses","Mousses","Threatened","Menacée","Schedule 1","Annexe 1","Unknown","Inconnu","Bartramia_halleriana","","N","","","N","Y","Environment Canada","0.0312198500291743","1.13514922912846","1.13514922912846","0.0312198500232822"
"101","690","Fissidens pauperculus","Poor Pocket Moss","Fissident appauvri","Mosses","Mousses","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Fissidens_pauperculus","","N","","","N","Y","Environment Canada","0.00155373772258827","0.144503110502586","0.144503110502586","0.00155373772397354"
"102","697","Ambystoma tigrinum","Tiger Salamander (Southern Mountain population)","Salamandre tigrée (Population des montagnes du Sud)","Amphibians","Amphibiens","Endangered","En voie de disparition","Schedule 1","Annexe 1","Unknown","Inconnu","Ambystoma_tigrinum","","N","","","N","Y","Environment Canada","0.245114238874521","3.02821656400245","3.02821656400245","0.245114238869488"
"103","710","Actinemys marmorata","Pacific Pond Turtle","Tortue de l'Ouest","Reptiles","Reptiles","Extirpated","Disparue du pays","Schedule 1","Annexe 1","Digitized","Numérisé","Actinemys_marmorata","Acti_marm.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.028866507395378","1.18220980160497","1.18220980160497","0.028866507398353"
"104","713","Plestiodon skiltonianus","Western Skink","Scinque de l'Ouest","Reptiles","Reptiles","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Plestiodon_skiltonianus","eume_ski.JPG","N","","","N","Y","SARR","1.2708733939412","9.03401309882429","9.03401309882429","1.27087339393795"
"105","715","Tegeticula yuccasella","Yucca Moth","Teigne du yucca","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Tegeticula_yuccasella","tegeyuc.JPG","N","","","N","Y","SARR","0.0881268474358876","1.66565497546174","1.66565497546174","0.0881268474342879"
"106","719","Megascops kennicottii kennicottii","Western Screech-owl kennicottii subspecies","Petit-duc des montagnes de la sous-espèce kennicottii","Birds","Oiseaux","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Megascops_kennicottii_kennicottii","megaken.JPG","N","","","N","Y","SARR","13.6811929395108","138.63498750341","138.63498750341","13.6811929395322"
"107","720","Megascops kennicottii macfarlanei","Western Screech-owl macfarlanei subspecies","Petit-duc des montagnes de la sous-espèce macfarlanei","Birds","Oiseaux","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Megascops_kennicottii_macfarlanei","megaken_mac.JPG","N","","","N","Y","SARR","7.44659262783671","13.2169800360316","13.2169800360316","7.44659262783554"
"108","721","Pituophis catenifer catenifer","Pacific Gophersnake","Couleuvre à nez mince du Pacifique","Reptiles","Reptiles","Extirpated","Disparue du pays","Schedule 1","Annexe 1","Digitized","Numérisé","Pituophis_catenifer_catenifer","Pitu_cate_cate.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.926961568716251","6.90786435897263","6.90786435897263","0.926961568718382"
"109","722","Pituophis catenifer deserticola","Great Basin Gophersnake","Couleuvre à nez mince du Grand Bassin","Reptiles","Reptiles","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Pituophis_catenifer_deserticola","pitucat.JPG","N","","","N","Y","SARR","2.31789365643999","20.913874970761","20.913874970761","2.31789365644604"
"110","732","Cryptomastix devia","Puget Oregonian","Escargot du Puget","Molluscs","Mollusques","Extirpated","Disparue du pays","Schedule 1","Annexe 1","Digitized","Numérisé","Cryptomastix_devia","Cryp_devi.JPG","N","","","N","Y","LAP_SAR_O2_20130328","0.380763319588368","5.47932694264575","5.47932694264576","0.380763319584671"
"111","735","Scouleria marginata","Margined Streamside Moss","Scoulérie à feuilles marginées","Mosses","Mousses","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Scouleria_marginata","scoumar.JPG","N","","","N","Y","SARR","0.00940143265961524","0.470343538660832","0.470343538660832","0.00940143265961753"
"112","741","Fabronia pusilla","Silver Hair Moss","Fabronie naine","Mosses","Mousses","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Fabronia_pusilla","fabrpus.JPG","N","","","N","Y","SARR","0.0154743842699645","0.485957000793025","0.485957000793025","0.0154743842707502"
"113","745","Allogona townsendiana","Oregon Forestsnail","Escargot–forestier de Townsend","Molluscs","Mollusques","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Allogona_townsendiana","allotow.JPG","N","","","N","Y","SARR","0.174715394058239","3.4929577012071","3.4929577012071","0.174715394062744"
"114","746","Lupinus rivularis","Streambank Lupine","Lupin des ruisseaux","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Lupinus_rivularis","lupiriv.JPG","N","","","N","Y","SARR","0.0477268224603904","2.30340768170558","2.30340768170558","0.0477268224634185"
"115","751","Antennaria flagellaris","Stoloniferous Pussytoes","Antennaire stolonifère","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Antennaria_flagellaris","antefla.JPG","N","","","N","Y","SARR","0.0187675425991074","0.510651871977659","0.510651871977658","0.0187675425979772"
"116","752","Apodemia mormo","Mormon Metalmark (Southern Mountain population)","Mormon (Population des montagnes du Sud)","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Apodemia_mormo_bc","apodmor.JPG","N","","","N","Y","SARR","0.0731724547226804","1.42804281863217","1.42804281863217","0.0731724547272479"
"117","753","Apodemia mormo","Mormon Metalmark (Prairie population)","Mormon (Population des Prairies)","Arthropods","Arthropodes","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Apodemia_mormo_sk","apodmor_sk.JPG","N","","","N","Y","SARR","0.16137596321596","2.82459212928728","2.82459212928728","0.161375963214035"
"118","759","Charina bottae","Northern Rubber Boa","Boa caoutchouc du Nord","Reptiles","Reptiles","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Charina_bottae","charbot.JPG","N","","","N","Y","SARR","6.29279853404387","33.0412408867292","33.0412408867292","6.29279853403894"
"119","760","Collomia tenella","Slender Collomia","Collomia délicat","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Collomia_tenella","collten.JPG","N","","","N","Y","SARR","0.0138157116211914","0.452093246947505","0.452093246947505","0.0138157116217541"
"120","765","Hemphillia dromedarius","Dromedary Jumping–slug","Limace–sauteuse dromadaire","Molluscs","Mollusques","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Hemphillia_dromedarius","hempdro.JPG","N","","","N","Y","SARR","0.0905752720595956","2.83696020844694","2.83696020844694","0.0905752720581024"
"121","766","Hemphillia glandulosa","Warty Jumping–slug","Limace–sauteuse glanduleuse","Molluscs","Mollusques","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Hemphillia_glandulosa","hempgla.JPG","N","","","N","Y","SARR","0.135689527221984","4.72450945661397","4.72450945661397","0.135689527222096"
"122","767","Juncus kelloggii","Kellogg's Rush","Jonc de Kellogg","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Juncus_kelloggii","junckel.JPG","N","","","N","Y","SARR","0.00743578613173668","0.317790621430678","0.317790621430678","0.00743578613300167"
"123","772","Polystichum lemmonii","Lemmon's Holly Fern","Polystic de Lemmon","Vascular Plants","Plantes vasculaires","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Polystichum_lemmonii","polylem.JPG","N","","","N","Y","SARR","0.020482341263687","0.53547279107429","0.53547279107429","0.0204823412622149"
"124","773","Psilocarphus brevissimus","Dwarf Woolly-heads (Southern Mountain population)","Psilocarphe nain (Population des montagnes du Sud)","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Psilocarphus_brevissimus_sm","psil_bre_2.JPG","N","","","N","Y","COSEWIC","1.99150454136543e-005","0.0288500435378528","0.0288500435378528","1.99150448894588e-005"
"125","775","Silene scouleri ssp. grandis","Coastal Scouler's Catchfly","Grand silène de Scouler","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Silene_scouleri_grandis","silesco.JPG","N","","","N","Y","SARR","0.0065789169366326","0.334780464336736","0.334780464336736","0.00657891693397157"
"126","778","Triteleia howellii","Howell's Triteleia","Tritéléia de Howell","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Triteleia_howellii","trithow.JPG","N","","","N","Y","SARR","0.0783641806688138","2.44171480086999","2.44171480086999","0.0783641806670849"
"127","779","Tonella tenella","Small–flowered Tonella","Tonelle délicate","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Tonella_tenella","toneten.JPG","N","","","N","Y","SARR","0.0160607169382274","0.773986541009712","0.773986541009712","0.0160607169388338"
"128","789","Copablepharon fuscum","Sand–verbena Moth","Noctuelle de l'abronie","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Copablepharon_fuscum","copafus.JPG","N","","","N","Y","SARR","0.0283242834161683","1.36346674984999","1.36346674984999","0.0283242834221309"
"129","790","Eremophila alpestris strigata","Horned Lark strigata subspecies","Alouette hausse-col de la sous-espèce strigata","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Eremophila_alpestris_strigata","erem_alp_1.JPG","N","","","N","Y","COSEWIC","0.0695169896221159","2.36060612567087","2.36060612567087","0.0695169896264972"
"130","792","Hesperia dacotae","Dakota Skipper","Hespérie du Dakota","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Hesperia_dacotae","hespdac.JPG","N","","","N","Y","SARR","0.649191342423819","6.78338561143428","6.78338561143428","0.649191342422453"
"131","796","Oarisma poweshiek","Poweshiek Skipperling","Hespérie de Poweshiek","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Oarisma_poweshiek","oaripow.JPG","N","","","N","Y","SARR","0.106815076764178","1.24266439635921","1.24266439635921","0.106815076762516"
"132","797","Phoebastria albatrus","Short–tailed Albatross","Albatros à queue courte","Birds","Oiseaux","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Phoebastria_albatrus","phoealb.JPG","N","","","N","Y","SARR","10.3866769203964","175.77505544658","175.77505544658","10.3866769204179"
"133","806","Bryoerythrophyllum columbianum","Columbian Carpet Moss","Érythrophylle du Columbia","Mosses","Mousses","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Bryoerythrophyllum_columbianum","bryocol.JPG","N","","","N","Y","SARR","0.197969403683601","4.35375630626154","4.35375630626154","0.197969403686479"
"134","808","Crotalus oreganus","Western Rattlesnake","Crotale de l'Ouest","Reptiles","Reptiles","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Crotalus_oreganus","crotore.JPG","N","","","N","Y","SARR","0.830683990404395","13.3824263778366","13.3824263778366","0.830683990404432"
"135","809","Entosthodon rubiginosus","Rusty Cord–moss","Entosthodon rouilleux","Mosses","Mousses","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Entosthodon_rubiginosus","entorub.JPG","N","","","N","Y","SARR","0.0827513293515949","1.87755442558409","1.87755442558409","0.0827513293537511"
"136","813","Lotus pinnatus","Bog Bird’s–foot Trefoil","Lotier à feuilles pennées","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Lotus_pinnatus","lotupin.JPG","N","","","N","Y","SARR","0.0449006961443956","1.12177441967646","1.12177441967646","0.0449006961465291"
"137","815","Minuartia pusilla","Dwarf Sandwort","Minuartie naine","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Minuartia_pusilla","minupus.JPG","N","","","N","Y","SARR","0.0114797138903668","0.465778625038696","0.465778625038696","0.0114797138876848"
"138","816","Orthocarpus bracteosus","Rosy Owl–clover","Orthocarpe à épi feuillu","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Orthocarpus_bracteosus","orthbra.JPG","N","","","N","Y","SARR","0.00735129244776545","0.344332923046806","0.344332923046806","0.00735129244744316"
"139","818","Pterygoneurum kozlovii","Alkaline Wing–nerved Moss","Ptérygoneure de Koslov","Mosses","Mousses","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Pterygoneurum_kozlovii","pterkoz.JPG","N","","","N","Y","SARR","1.18260454793653","12.1983408166176","12.1983408166176","1.18260454793814"
"140","819","Puffinus creatopus","Pink–footed Shearwater","Puffin à pieds roses","Birds","Oiseaux","Threatened","Menacée","Schedule 1","Annexe 1","Non-digitized","NatureServe","Puffinus_creatopus","","N","","","N","Y","NatureServe","25.9225480757955","156.279675646814","156.279675646814","25.9225480758242"
"141","820","Syntrichia laevipila","Twisted Oak Moss","Tortule à poils lisses","Mosses","Mousses","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Syntrichia_laevipila","syntlae.JPG","N","","","N","Y","SARR","0.0860168988488113","3.15192865398335","3.15192865398335","0.0860168988591341"
"142","821","Abronia umbellata","Pink Sand–verbena","Abronie rose","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Abronia_umbellata","abroumb.JPG","N","","","N","Y","SARR","0.00752235319578176","0.529933955375145","0.529933955375145","0.00752235319625926"
"143","831","Phlox speciosa ssp. occidentalis","Showy Phlox","Phlox de l'Ouest","Vascular Plants","Plantes vasculaires","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Phlox_speciosa_occidentalis","phlospe.JPG","N","","","N","Y","SARR","0.0560498664767692","0.915190225003238","0.915190225003238","0.0560498664769768"
"144","844","Castilleja rupicola","Cliff Paintbrush","Castilléjie des rochers","Vascular Plants","Plantes vasculaires","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Castilleja_rupicola","castrup.JPG","N","","","N","Y","SARR","0.139858260486108","2.69958108164335","2.69958108164335","0.13985826048896"
"145","848","Entosthodon fascicularis","Banded Cord–moss","Entosthodon fasciculé","Mosses","Mousses","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Entosthodon_fascicularis","entofas.JPG","N","","","N","Y","SARR","0.373186803850786","7.25443048405191","7.25443048405191","0.373186803855304"
"146","849","Epilobium densiflorum","Dense Spike–primrose","Epilobe densiflore","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Epilobium_densiflorum","epilden.JPG","N","","","N","Y","SARR","0.0531913770678329","2.13077835589087","2.13077835589087","0.0531913770740498"
"147","853","Schinia bimatris","White Flower Moth","Héliotin blanc satiné","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Schinia_bimatris","schibim.JPG","N","","","N","Y","SARR","0.107248649411304","1.23977974214396","1.23977974214396","0.107248649412348"
"148","856","Lupinus densiflorus","Dense–flowered Lupine","Lupin densiflore","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Lupinus_densiflorus","lupiden.JPG","N","","","N","Y","SARR","0.0201966704421466","0.617364494854396","0.617364494854395","0.0201966704417619"
"149","857","Meconella oregana","White Meconella","Méconelle d'Orégon","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Meconella_oregana","mecoore.JPG","N","","","N","Y","SARR","0.0645308054545239","2.3466572782159","2.3466572782159","0.0645308054535264"
"150","859","Microbryum vlassovii","Nugget Moss","Phasque de Vlassov","Mosses","Mousses","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Microbryum_vlassovii","micr_vla.JPG","N","","","N","Y","COSEWIC","0.00934212886750174","0.531269251907467","0.531269251907467","0.00934212886861045"
"151","862","Orthocarpus barbatus","Grand Coulee Owl–clover","Orthocarpe barbu","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Orthocarpus_barbatus","orthbar.JPG","N","","","N","Y","SARR","0.0311299055151721","0.972038167802454","0.972038167802454","0.0311299055136922"
"152","863","Phacelia ramosissima","Branched Phacelia","Phacélie rameuse","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Phacelia_ramosissima","phacram.JPG","N","","","N","Y","SARR","0.0330665840228903","0.751180253832177","0.751180253832177","0.0330665840227267"
"153","865","Schinia verna","Verna's Flower Moth","Héliotin de Verna","Arthropods","Arthropodes","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Schinia_verna","schi_ver_1.JPG","N","","","N","Y","COSEWIC","2.1717536250294","11.3631588191237","11.3631588191237","2.17175362503065"
"154","866","Hesperia ottoe","Ottoe Skipper","Hespérie ottoé","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Hesperia_ottoe","hesp_ott_1.JPG","N","","","N","Y","RS","0.0125454255098703","0.74163508748969","0.74163508748969","0.0125454255092825"
"155","867","Silene spaldingii","Spalding's Campion","Silène de Spalding","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Silene_spaldingii","silespa.JPG","N","","","N","Y","SARR","0.0123240223292669","0.533087711639996","0.533087711639996","0.0123240223290535"
"156","869","Sphyrapicus thyroideus","Williamson's Sapsucker","Pic de Williamson","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Non-digitized","NatureServe","Sphyrapicus_thyroideus","","N","","","N","Y","NatureServe","1.31540522804744","4.76467122574982","4.76467122574982","1.31540522804655"
"157","883","Aegolius acadicus brooksi","Northern Saw-whet Owl brooksi subspecies","Petite Nyctale de la sous-espèce brooksi","Birds","Oiseaux","Threatened","Menacée","Schedule 1","Annexe 1","Digitized","Numérisé","Aegolius_acadicus_brooksi","aego_aca_1.JPG","N","","","N","Y","COSEWIC","1.28641020172245","18.7204822570665","18.7204822570665","1.28641020172683"
"158","884","Agalinis aspera","Rough Agalinis","Gérardie rude","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Agalinis_aspera","agal_asp_1.JPG","N","","","N","Y","COSEWIC","0.0192080510801134","1.6278745749876","1.6278745749876","0.0192080510802408"
"159","897","Rhynchophanes mccownii","McCown's Longspur","Plectrophane de McCown","Birds","Oiseaux","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Calcarius_mccownii","calc_mcc.JPG","N","","","N","Y","COSEWIC","28.1161326266224","26.6169740793374","26.6169740793374","28.1161326266204"
"160","898","Camissonia contorta","Contorted–pod Evening–primrose","Onagre à fruits tordus","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Camissonia_contorta","cami_con.JPG","N","","","N","Y","COSEWIC","0.261375270611552","5.73442843885683","5.73442843885682","0.261375270615896"
"161","902","Chrysemys picta bellii","Western Painted Turtle (Pacific Coast population)","Tortue peinte de l'Ouest (Population de la côte du Pacifique)","Reptiles","Reptiles","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Chrysemys_picta_bellii_bc","chry_pic.JPG","N","","","N","Y","COSEWIC","0.472318517311123","10.6359207682933","10.6359207682933","0.472318517315461"
"162","910","Microseris bigelovii","Coast Microseris","Microséris de Bigelow","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Microseris_bigelovii","micr_big.JPG","N","","","N","Y","COSEWIC","0.0506694814739603","3.35128421474204","3.35128421474204","0.0506694814776432"
"163","923","Polites sonora","Sonora Skipper","Hespérie du Sonora","Arthropods","Arthropodes","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Polites_sonora","poli_son_1.JPG","N","","","N","Y","COSEWIC","0.34635276123754","3.02218381596504","3.02218381596504","0.34635276123394"
"164","924","Pooecetes gramineus affinis","Vesper Sparrow affinis subspecies","Bruant vespéral de la sous-espèce affinis","Birds","Oiseaux","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Pooecetes_gramineus_affinis","pooe_gra_1","N","","","N","Y","RS","0.294017924070431","8.65559865197274","8.65559865197274","0.294017924082171"
"165","927","Prodoxus quinquepunctellus","Five–spotted Bogus Yucca Moth","Fausse–teigne à cinq points du yucca","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Prodoxus_quinquepunctellus","prod_qui.JPG","N","","","N","Y","COSEWIC","0.711235521193885","3.62929352777766","3.62929352777766","0.711235521190531"
"166","929","Prophysaon coeruleum","Blue–grey Taildropper","Limace–prophyse bleu–gris","Molluscs","Mollusques","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Prophysaon_coeruleum","prop_coe_1.JPG","N","","","N","Y","COSEWIC","0.00101733362180312","0.273977199645025","0.273977199645025","0.00101733362303786"
"167","932","Psilocarphus brevissimus","Dwarf Woolly-heads (Prairie population)","Psilocarphe nain (Population des Prairies)","Vascular Plants","Plantes vasculaires","Special Concern","Préoccupante","Schedule 1","Annexe 1","Digitized","Numérisé","Psilocarphus_brevissimus","psil_bre_1.JPG","N","","","N","Y","COSEWIC","0.190474409449962","7.56915522241871","7.56915522241871","0.19047440944805"
"168","937","Satyrium semiluna","Half–moon Hairstreak","Porte–queue demi–lune","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Satyrium_semiluna","saty_sem.JPG","N","","","N","Y","COSEWIC","0.625029269189326","4.51341685577669","4.51341685577669","0.625029269186357"
"169","939","Schinia avemensis","Gold–edged Gem","Héliotin d'Aweme","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Schinia_avemensis","schi_avi.JPG","N","","","N","Y","COSEWIC","2.9488199462935","11.1558461696053","11.1558461696053","2.94881994629292"
"170","940","Symphyotrichum frondosum","Short–rayed Alkali Aster","Aster feuillu","Vascular Plants","Plantes vasculaires","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Symphyotrichum_frondosum","symp_fro_1.JPG","N","","","N","Y","COSEWIC","0.00770482414054641","0.676036642207017","0.676036642207017","0.0077048241387726"
"171","941","Tegeticula corruptrix","Non–pollinating Yucca Moth","Teigne tricheuse du yucca","Arthropods","Arthropodes","Endangered","En voie de disparition","Schedule 1","Annexe 1","Digitized","Numérisé","Tegeticula_corruptrix","tege_cor_1","N","","","N","Y","COSEWIC","0.0133499894550368","0.680188348182455","0.680188348182455","0.0133499894573977"
